Case ID;Actual;Prefix Length;Prediction;Prediction Probability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
Case188_9;1;9;1;1.0;;;;baseline_0
Case192_9;0;9;0;1.0;0.6070335910232808;0.6070335910232808;-0.6070335910232808;baseline_0
Case215_9;0;9;0;1.0;0.5759877009605632;0.5759877009605632;-0.5759877009605632;baseline_0
Case245_9;1;9;0;1.0;0.40390771727643243;0.40390771727643243;-0.40390771727643243;baseline_0
Case264_9;1;9;1;1.0;;;;baseline_0
Case265_9;0;9;0;1.0;0.7073848959588298;0.7073848959588298;-0.7073848959588298;baseline_0
Case6_9;1;9;0;1.0;0.6070335910232808;0.6070335910232808;-0.6070335910232808;baseline_0
Case84_9;0;9;0;1.0;;;;baseline_0
Case102_10;1;10;0;0.7666666666666667;;;;baseline_0
Case178_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case18_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case206_10;1;10;0;0.7666666666666667;;;;baseline_0
Case252_10;0;10;0;0.7666666666666667;;;;baseline_0
Case256_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case265_10;0;10;0;0.7666666666666667;;;;baseline_0
Case40_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case102_10;1;10;0;0.7666666666666667;;;;baseline_0
Case178_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case18_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case206_10;1;10;0;0.7666666666666667;;;;baseline_0
Case252_10;0;10;0;0.7666666666666667;;;;baseline_0
Case256_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case265_10;0;10;0;0.7666666666666667;;;;baseline_0
Case40_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case102_10;1;10;0;0.7666666666666667;;;;baseline_0
Case178_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case18_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case206_10;1;10;0;0.7666666666666667;;;;baseline_0
Case252_10;0;10;0;0.7666666666666667;;;;baseline_0
Case256_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case265_10;0;10;0;0.7666666666666667;;;;baseline_0
Case40_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case102_10;1;10;0;0.7666666666666667;;;;baseline_0
Case178_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case18_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case206_10;1;10;0;0.7666666666666667;;;;baseline_0
Case252_10;0;10;0;0.7666666666666667;;;;baseline_0
Case256_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case265_10;0;10;0;0.7666666666666667;;;;baseline_0
Case40_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case102_10;1;10;0;0.7666666666666667;;;;baseline_0
Case178_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case18_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case206_10;1;10;0;0.7666666666666667;;;;baseline_0
Case252_10;0;10;0;0.7666666666666667;;;;baseline_0
Case256_10;1;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case265_10;0;10;0;0.7666666666666667;;;;baseline_0
Case40_10;0;10;1;0.6904761904761905;1.0;1.0;-1.0;baseline_0
Case11_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case192_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case19_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case258_11;1;11;1;0.8461538461538461;;;;baseline_0
Case263_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case27_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case34_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case37_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case11_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case192_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case19_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case258_11;1;11;1;0.8461538461538461;;;;baseline_0
Case263_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case27_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case34_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case37_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case11_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case192_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case19_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case258_11;1;11;1;0.8461538461538461;;;;baseline_0
Case263_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case27_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case34_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case37_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case11_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case192_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case19_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case258_11;1;11;1;0.8461538461538461;;;;baseline_0
Case263_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case27_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case34_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case37_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case11_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case192_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case19_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case258_11;1;11;1;0.8461538461538461;;;;baseline_0
Case263_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case27_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case34_11;0;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case37_11;1;11;0;0.5849056603773585;0.9999999999999999;0.9999999999999999;-0.9999999999999999;baseline_0
Case101_12;0;12;0;1.0;;;;baseline_0
Case102_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case239_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case245_12;1;12;1;1.0;;;;baseline_0
Case249_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case34_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case61_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case83_12;0;12;1;1.0;;;;baseline_0
Case101_12;0;12;0;1.0;;;;baseline_0
Case102_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case239_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case245_12;1;12;1;1.0;;;;baseline_0
Case249_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case34_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case61_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case83_12;0;12;1;1.0;;;;baseline_0
Case101_12;0;12;0;1.0;;;;baseline_0
Case102_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case239_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case245_12;1;12;1;1.0;;;;baseline_0
Case249_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case34_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case61_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case83_12;0;12;1;1.0;;;;baseline_0
Case101_12;0;12;0;1.0;;;;baseline_0
Case102_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case239_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case245_12;1;12;1;1.0;;;;baseline_0
Case249_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case34_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case61_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case83_12;0;12;1;1.0;;;;baseline_0
Case101_12;0;12;0;1.0;;;;baseline_0
Case102_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case239_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case245_12;1;12;1;1.0;;;;baseline_0
Case249_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case34_12;0;12;0;1.0;0.5004664905384133;0.5004664905384133;-0.5004664905384133;baseline_0
Case61_12;1;12;1;0.75;0.6306853245609461;0.6306853245609461;-0.6312749656478843;baseline_0
Case83_12;0;12;1;1.0;;;;baseline_0
Case21_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case223_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case225_13;1;13;1;1.0;;;;baseline_0
Case258_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case27_13;0;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case34_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case75_13;1;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case90_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case21_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case223_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case225_13;1;13;1;1.0;;;;baseline_0
Case258_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case27_13;0;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case34_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case75_13;1;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case90_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case21_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case223_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case225_13;1;13;1;1.0;;;;baseline_0
Case258_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case27_13;0;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case34_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case75_13;1;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case90_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case21_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case223_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case225_13;1;13;1;1.0;;;;baseline_0
Case258_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case27_13;0;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case34_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case75_13;1;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case90_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case21_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case223_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case225_13;1;13;1;1.0;;;;baseline_0
Case258_13;1;13;1;0.7777777777777778;0.8633479584402521;0.8633479584402521;-0.8633479584402521;baseline_0
Case27_13;0;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case34_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case75_13;1;13;0;1.0;0.500448631763652;0.500448631763652;-0.500448631763652;baseline_0
Case90_13;0;13;0;1.0;0.5776954711751408;0.5776954711751408;-0.5776954711751408;baseline_0
Case101_14;0;14;1;0.8125;;;;baseline_0
Case102_14;1;14;1;0.8125;;;;baseline_0
Case178_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case17_14;1;14;1;0.8125;;;;baseline_0
Case245_14;1;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case265_14;0;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case78_14;1;14;1;0.8125;;;;baseline_0
Case83_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case101_14;0;14;1;0.8125;;;;baseline_0
Case102_14;1;14;1;0.8125;;;;baseline_0
Case178_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case17_14;1;14;1;0.8125;;;;baseline_0
Case245_14;1;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case265_14;0;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case78_14;1;14;1;0.8125;;;;baseline_0
Case83_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case101_14;0;14;1;0.8125;;;;baseline_0
Case102_14;1;14;1;0.8125;;;;baseline_0
Case178_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case17_14;1;14;1;0.8125;;;;baseline_0
Case245_14;1;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case265_14;0;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case78_14;1;14;1;0.8125;;;;baseline_0
Case83_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case101_14;0;14;1;0.8125;;;;baseline_0
Case102_14;1;14;1;0.8125;;;;baseline_0
Case178_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case17_14;1;14;1;0.8125;;;;baseline_0
Case245_14;1;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case265_14;0;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case78_14;1;14;1;0.8125;;;;baseline_0
Case83_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case101_14;0;14;1;0.8125;;;;baseline_0
Case102_14;1;14;1;0.8125;;;;baseline_0
Case178_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
Case17_14;1;14;1;0.8125;;;;baseline_0
Case245_14;1;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case265_14;0;14;1;0.625;0.9987585350713843;0.9987585350713843;-0.9996895855892931;baseline_0
Case78_14;1;14;1;0.8125;;;;baseline_0
Case83_14;0;14;0;1.0;0.7073262092077134;0.7073262092077134;-0.7073262092077134;baseline_0
