Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation;LINDA Precision;LINDA Recall;LINDA Correlation
VY_2;0;2;1;0.9999999999995453;1.0;0.9891337331694868;0.9891337331694868;0.2005916197706525;0.9653792976286744;0.9653792976286744;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0483345020910919;0.0;0.0;0.5519375481889368;0.003663003663003663;1.0;0.0
WM_6;1;6;1;0.9996812399957588;0.8325974981604121;0.9643228371490096;0.9643228371490096;0.8199754691848122;0.8786364201693566;0.8786364201693566;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.1043509570445476;0.0;0.0;0.5459876138199852;0.003663003663003663;1.0;0.0
WN_14;0;14;0;1.0;1.0;0.9482433796618336;0.9482433796618336;0.9488587828015644;0.2248743271113992;0.2248743271113992;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;0.1414924963754205;0.0;0.0;0.4767261238572806;0.003663003663003663;1.0;0.0
XCA_13;1;13;1;1.0;1.0;0.9844788004486158;0.9844788004486158;1.0;0.6754476722665036;0.6754476722665036;;1.0;1.0;;1.0;1.0;1.0;1.0;0.0677924490604201;0.0;0.0;0.4850819220068978;0.003663003663003663;1.0;0.0
XCA_7;1;7;1;1.0;1.0;0.9842450905603688;0.9842450905603688;1.0;0.9214196589153824;0.9214196589153824;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0594050405913617;0.0;0.0;0.5342500160194168;0.003663003663003663;1.0;0.0
XI_4;1;4;1;0.99999999999514;0.7846097201767305;0.9688988229501554;0.9688988229501554;0.9684966073269428;0.9571524578273856;0.9571524578273856;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0541575478074872;0.3333333333333333;0.5;0.5270019141517848;0.007326007326007326;1.0;0.0
XN_3;1;3;1;0.9999993034709728;0.8325974981604121;0.9770060763925886;0.9770060763925886;0.8947158063023266;0.9600708984711034;0.9600708984711034;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0952248826378093;0.0;0.0;0.5099634657316049;0.003663003663003663;1.0;0.0
YB_8;0;8;1;0.9999999999978968;1.0;0.977841277735362;0.977841277735362;0.9788086255880024;0.9492853529211632;0.9492853529211632;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0611161795426251;0.0;0.0;0.5307882360229359;0.003663003663003663;1.0;0.0
YGA_8;1;8;1;0.9999999999991472;1.0;0.9831464351956736;0.9831464351956736;0.9302065681061182;0.9087384863200204;0.9087384863200204;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.046571498456886;0.3333333333333333;0.5;0.5460957944448752;0.007326007326007326;1.0;0.0
YIA_12;1;12;1;1.0;1.0;0.9711868126011024;0.9711868126011024;1.0;0.9641656132576292;0.9641656132576292;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0998291866245883;0.0;0.0;0.4893213678846967;0.003663003663003663;1.0;0.0
YK_11;1;11;1;1.0;1.0;0.9707612906228492;0.9707612906228492;1.0;0.9465327301623048;0.9465327301623048;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0869553514307755;0.0;0.0;0.5403819295696747;0.003663003663003663;1.0;0.0
YL_13;1;13;1;1.0;1.0;0.9781251304138724;0.9781251304138724;0.9893078706604838;0.9370558588230284;0.9370558588230284;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0669671939697992;0.0;0.0;0.489084605127829;0.003663003663003663;1.0;0.0
YL_2;1;2;1;0.9999999999998296;1.0;0.9790740913517136;0.9790740913517136;0.7138212678501827;0.9557345188608624;0.9557345188608624;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0651658750606152;0.0;0.0;0.5123434394791856;0.003663003663003663;1.0;0.0
YT_14;1;14;1;1.0;1.0;0.9807078917308192;0.9807078917308192;0.9437446610817212;0.9567166368602342;0.9567166368602342;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0782904257426602;0.0;0.0;0.401025576467344;0.003663003663003663;1.0;0.0
ZDA;0;1;1;0.9999999917770308;1.0;0.9832205338096128;0.9832205338096128;0.741754955570745;0.9648070703230068;0.9648070703230068;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0797675941113964;0.0;0.0;0.5380904282030129;0.003663003663003663;1.0;0.0
ZQ_14;1;14;1;1.0;0.6474169741697418;0.9730081114168576;0.9730081114168576;0.0984966120835684;0.951538787392744;0.951538787392744;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0859311684200497;0.0;0.0;0.5070966791720191;0.003663003663003663;1.0;0.0
