Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation;LIME Precision;LIME Recall;LIME Correlation;LINDA Precision;LINDA Recall;LINDA Correlation
Case195_13;0;13;0;1.0;1.0;0.8654626156811637;0.8654626156811637;1.0;0.9809502138172276;0.9809502138172276;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4880159860197823;0.0;0.0;0.6155032665159544;0.0064516129032258064;1.0;0.0
Case245_13;1;13;0;0.9999946578791438;1.0;0.6072790792469305;0.6072790792469305;1.0;0.9687974313438268;0.9687974313438268;;1.0;1.0;;1.0;1.0;0.0;0.0;0.4143194363935181;0.2;0.5;0.5989183558427172;0.025806451612903226;1.0;0.0
Case89_13;0;13;0;1.0;1.0;0.7148438654616591;0.7148438654616591;1.0;0.9693555408912856;0.9693555408912856;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4461414646695166;0.0;0.0;0.5850309923300955;0.0064516129032258064;1.0;0.0
Case90_13;0;13;0;1.0;1.0;0.7634774555139887;0.7634774555139887;1.0;0.9585691879691659;0.9585691879691659;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4419989403191761;0.0;0.0;0.6611958835635812;0.0064516129032258064;1.0;0.0
Case135_14;1;14;1;0.9999999999993641;1.0;0.8621517560570152;0.8621517560570152;0.1158735332464144;0.9999975227315532;0.9999975227315532;;1.0;1.0;;1.0;1.0;1.0;0.5;0.5888448278688655;0.0;0.0;0.5438325006391603;0.012903225806451613;1.0;0.0
Case18_14;1;14;1;0.9999999998620428;1.0;0.8825739891489683;0.8825739891489683;0.1350446428571429;0.9996814806494576;0.9996814806494576;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5442867602291667;0.0;0.0;0.5463804207241698;0.012903225806451613;1.0;0.0
Case223_14;0;14;0;0.9940815314866959;1.0;0.7877031383021946;0.7877031383021946;0.2441482444733421;0.9999975153088184;0.9999975153088184;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4050146416233088;0.0;0.0;0.5457493968769026;0.012903225806451613;1.0;0.0
Case238_14;1;14;1;0.9999999999726701;1.0;0.8786899453271801;0.8786899453271801;0.0527216427640155;0.9999157332965742;0.9999157332965742;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5311567070291333;0.0;0.0;0.5321726267748058;0.0064516129032258064;1.0;0.0
Case260_14;1;14;1;0.9999628670849822;1.0;0.7641103901623736;0.7641103901623736;0.1790254237288135;0.9999993049290276;0.9999993049290276;;1.0;1.0;;1.0;1.0;1.0;1.0;0.429571247533984;0.0;0.0;0.5982497267548978;0.0064516129032258064;1.0;0.0
Case273_14;0;14;0;0.9999999999942072;1.0;0.6945969368419462;0.6945969368419462;0.1958824814329403;0.9999966732892116;0.9999966732892116;;1.0;1.0;;1.0;1.0;1.0;0.5;0.4810320459147547;0.0;0.0;0.5966661823595614;0.012903225806451613;1.0;0.0
Case27_14;0;14;0;0.9999999988214724;1.0;0.3109580420673339;0.3109580420673339;0.1601647160814912;0.9999965444373264;0.9999965444373264;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4725230340003339;1.0;1.0;0.5306767215248329;0.0064516129032258064;1.0;0.0
Case84_14;0;14;0;0.9999999999786428;1.0;-0.2251730833397924;-0.2251730833397924;0.3341718266253869;0.9999896042479663;0.9999896042479663;;1.0;1.0;;1.0;1.0;1.0;1.0;0.4685878859844755;1.0;1.0;0.5527541958270069;0.0064516129032258064;1.0;0.0
