"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode;"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability"
"208070_3;0;3;0;0.517095812339301;1.0;0.9558557461693328;0.9558557461693328;-0.09237074401008827;0.9916723060811694;0.9916723060811694;;1.0;1.0;1.0;1.0;1.0";0.3872634646292965;0.3872634646292965;-0.3872634646292965;baseline_0;
"209105_3;1;3;0;0.5950008336161895;1.0;0.9615248241883624;0.9615248241883624;0.042685453791960086;0.5678168459877723;0.5678168459877723;;1.0;1.0;1.0;1.0;1.0";0.26590469254832244;0.26590469254832244;-0.300626959931502;baseline_0;
"210134_3;1;3;1;0.5138585703090697;1.0;0.9693187993425044;0.9693187993425044;-0.04090354090354077;0.8504017823480525;0.8504017823480525;;1.0;1.0;1.0;1.0;1.0";0.5199172480934755;0.5199172480934755;-0.5199172480934755;baseline_0;
"213672_3;1;3;0;0.5255976033323164;1.0;0.9654830422068238;0.9654830422068238;0.6474358974358976;0.9686883629209384;0.9686883629209384;;1.0;1.0;1.0;1.0;1.0";0.4300550076822575;0.4300550076822575;-0.4300550076822575;baseline_0;
"214037_3;0;3;0;0.5737641937071003;1.0;0.9461287124294327;0.9461287124294327;-0.038552321007081065;0.9885298720656508;0.9885298720656508;;1.0;1.0;1.0;1.0;1.0";0.3401927672710395;0.3401927672710395;-0.3401927672710395;baseline_0;
"204691_3;1;3;0;0.6386237596978538;1.0;0.8920784900556451;0.8920784900556451;0.336565752128666;0.9869550860802504;0.9869550860802504;;1.0;1.0;1.0;1.0;1.0";0.41239817258984524;0.41239817258984524;-0.5678509243150593;baseline_0;
"205143_3;0;3;0;0.5679581498320444;1.0;0.9577783267840296;0.9577783267840296;-0.13082546451416374;0.9819426549512912;0.9819426549512912;;1.0;1.0;1.0;1.0;1.0";0.28854269331555693;0.28854269331555693;-0.3562986191780764;baseline_0;
"206579_3;0;3;1;0.5191328019908188;1.0;0.9359613582680908;0.9359613582680908;-0.00649999999999995;0.9893175829240428;0.9893175829240428;;1.0;1.0;;1.0;1.0";0.4129383904610731;0.4129383904610731;-0.4129383904610731;baseline_0;
"208070_3;0;3;0;0.517095812339301;1.0;0.9558557461693328;0.9558557461693328;-0.09237074401008827;0.9916723060811694;0.9916723060811694;;1.0;1.0;1.0;1.0;1.0";0.3872634646292965;0.3872634646292965;-0.3872634646292965;baseline_0;
"209105_3;1;3;0;0.5950008336161895;1.0;0.9615248241883624;0.9615248241883624;0.042685453791960086;0.5678168459877723;0.5678168459877723;;1.0;1.0;1.0;1.0;1.0";0.26590469254832244;0.26590469254832244;-0.300626959931502;baseline_0;
"210134_3;1;3;1;0.5138585703090697;1.0;0.9693187993425044;0.9693187993425044;-0.04090354090354077;0.8504017823480525;0.8504017823480525;;1.0;1.0;1.0;1.0;1.0";0.5199172480934755;0.5199172480934755;-0.5199172480934755;baseline_0;
"213672_3;1;3;0;0.5255976033323164;1.0;0.9654830422068238;0.9654830422068238;0.6474358974358976;0.9686883629209384;0.9686883629209384;;1.0;1.0;1.0;1.0;1.0";0.4300550076822575;0.4300550076822575;-0.4300550076822575;baseline_0;
"214037_3;0;3;0;0.5737641937071003;1.0;0.9461287124294327;0.9461287124294327;-0.038552321007081065;0.9885298720656508;0.9885298720656508;;1.0;1.0;1.0;1.0;1.0";0.3401927672710395;0.3401927672710395;-0.3401927672710395;baseline_0;
"204466_4;0;4;1;0.7485951737331248;1.0;0.9131692008984452;0.9131692008984452;0.9093365569224204;0.986602984206276;0.986602984206276;;1.0;1.0;1.0;1.0;1.0";-0.043912182789447606;-0.043912182789447606;0.043912182789447606;baseline_0;
"204885_4;1;4;1;0.573124807515081;1.0;0.9462705070854616;0.9462705070854616;0.8798258181269794;0.981395622541436;0.981395622541436;;1.0;1.0;1.0;1.0;1.0";-0.10465719064305264;-0.10465719064305264;0.10465719064305264;baseline_0;
"205002_4;1;4;0;0.7753818706894863;1.0;0.956677953996802;0.956677953996802;0.9338235294117648;0.9892277847825782;0.9892277847825782;;1.0;1.0;1.0;1.0;1.0";-0.08949832637781018;-0.08949832637781018;0.1297598715150357;baseline_0;
"207518_4;0;4;1;0.7101720348292775;1.0;0.9470251604212976;0.9470251604212976;0.9026808990347354;0.9910677761691896;0.9910677761691896;;1.0;1.0;1.0;1.0;1.0";-0.15670004152598943;-0.15670004152598943;0.23868542990434746;baseline_0;
"210617_4;0;4;1;0.9620565341399384;1.0;0.8212157744868522;0.8212157744868522;0.87608904438499;0.9886178425994092;0.9886178425994092;;1.0;1.0;;1.0;1.0";-0.04630615884337749;-0.04630615884337749;0.04630615884337749;baseline_0;
"211573_4;0;4;1;0.6510381332067289;1.0;0.8944692724523191;0.8944692724523191;0.9168918438455522;0.9883175751916627;0.9883175751916627;;1.0;1.0;1.0;1.0;1.0";-0.10261444799692451;-0.10261444799692451;0.20957745064771974;baseline_0;
"212003_4;1;4;1;0.6793826842627946;1.0;0.9554443376249948;0.9554443376249948;0.9109761206535401;0.9839659280429828;0.9839659280429828;;1.0;1.0;1.0;1.0;1.0";-0.1655908240239179;-0.1655908240239179;0.1655908240239179;baseline_0;
"214085_4;1;4;0;0.9999999996542676;1.0;0.7256380030855869;0.7256380030855869;0.920697118972981;0.988339784606;0.988339784606;;1.0;1.0;;1.0;1.0";-0.08190869643729412;-0.08190869643729412;0.19294431964393244;baseline_0;
"204466_4;0;4;1;0.7485951737331248;1.0;0.9131692008984452;0.9131692008984452;0.9093365569224204;0.986602984206276;0.986602984206276;;1.0;1.0;1.0;1.0;1.0";-0.043912182789447606;-0.043912182789447606;0.043912182789447606;baseline_0;
"204885_4;1;4;1;0.573124807515081;1.0;0.9462705070854616;0.9462705070854616;0.8798258181269794;0.981395622541436;0.981395622541436;;1.0;1.0;1.0;1.0;1.0";-0.10465719064305264;-0.10465719064305264;0.10465719064305264;baseline_0;
"205002_4;1;4;0;0.7753818706894863;1.0;0.956677953996802;0.956677953996802;0.9338235294117648;0.9892277847825782;0.9892277847825782;;1.0;1.0;1.0;1.0;1.0";-0.08949832637781018;-0.08949832637781018;0.1297598715150357;baseline_0;
"207518_4;0;4;1;0.7101720348292775;1.0;0.9470251604212976;0.9470251604212976;0.9026808990347354;0.9910677761691896;0.9910677761691896;;1.0;1.0;1.0;1.0;1.0";-0.15670004152598943;-0.15670004152598943;0.23868542990434746;baseline_0;
"210617_4;0;4;1;0.9620565341399384;1.0;0.8212157744868522;0.8212157744868522;0.87608904438499;0.9886178425994092;0.9886178425994092;;1.0;1.0;;1.0;1.0";-0.04630615884337749;-0.04630615884337749;0.04630615884337749;baseline_0;
"211573_4;0;4;1;0.6510381332067289;1.0;0.8944692724523191;0.8944692724523191;0.9168918438455522;0.9883175751916627;0.9883175751916627;;1.0;1.0;1.0;1.0;1.0";-0.10261444799692451;-0.10261444799692451;0.20957745064771974;baseline_0;
"212003_4;1;4;1;0.6793826842627946;1.0;0.9554443376249948;0.9554443376249948;0.9109761206535401;0.9839659280429828;0.9839659280429828;;1.0;1.0;1.0;1.0;1.0";-0.1655908240239179;-0.1655908240239179;0.1655908240239179;baseline_0;
"214085_4;1;4;0;0.9999999996542676;1.0;0.7256380030855869;0.7256380030855869;0.920697118972981;0.988339784606;0.988339784606;;1.0;1.0;;1.0;1.0";-0.08190869643729412;-0.08190869643729412;0.19294431964393244;baseline_0;
"204466_4;0;4;1;0.7485951737331248;1.0;0.9131692008984452;0.9131692008984452;0.9093365569224204;0.986602984206276;0.986602984206276;;1.0;1.0;1.0;1.0;1.0";-0.043912182789447606;-0.043912182789447606;0.043912182789447606;baseline_0;
"204885_4;1;4;1;0.573124807515081;1.0;0.9462705070854616;0.9462705070854616;0.8798258181269794;0.981395622541436;0.981395622541436;;1.0;1.0;1.0;1.0;1.0";-0.10465719064305264;-0.10465719064305264;0.10465719064305264;baseline_0;
"205002_4;1;4;0;0.7753818706894863;1.0;0.956677953996802;0.956677953996802;0.9338235294117648;0.9892277847825782;0.9892277847825782;;1.0;1.0;1.0;1.0;1.0";-0.08949832637781018;-0.08949832637781018;0.1297598715150357;baseline_0;
"207518_4;0;4;1;0.7101720348292775;1.0;0.9470251604212976;0.9470251604212976;0.9026808990347354;0.9910677761691896;0.9910677761691896;;1.0;1.0;1.0;1.0;1.0";-0.15670004152598943;-0.15670004152598943;0.23868542990434746;baseline_0;
"210617_4;0;4;1;0.9620565341399384;1.0;0.8212157744868522;0.8212157744868522;0.87608904438499;0.9886178425994092;0.9886178425994092;;1.0;1.0;;1.0;1.0";-0.04630615884337749;-0.04630615884337749;0.04630615884337749;baseline_0;
"211573_4;0;4;1;0.6510381332067289;1.0;0.8944692724523191;0.8944692724523191;0.9168918438455522;0.9883175751916627;0.9883175751916627;;1.0;1.0;1.0;1.0;1.0";-0.10261444799692451;-0.10261444799692451;0.20957745064771974;baseline_0;
"212003_4;1;4;1;0.6793826842627946;1.0;0.9554443376249948;0.9554443376249948;0.9109761206535401;0.9839659280429828;0.9839659280429828;;1.0;1.0;1.0;1.0;1.0";-0.1655908240239179;-0.1655908240239179;0.1655908240239179;baseline_0;
"214085_4;1;4;0;0.9999999996542676;1.0;0.7256380030855869;0.7256380030855869;0.920697118972981;0.988339784606;0.988339784606;;1.0;1.0;;1.0;1.0";-0.08190869643729412;-0.08190869643729412;0.19294431964393244;baseline_0;
"204466_4;0;4;1;0.7485951737331248;1.0;0.9131692008984452;0.9131692008984452;0.9093365569224204;0.986602984206276;0.986602984206276;;1.0;1.0;1.0;1.0;1.0";-0.043912182789447606;-0.043912182789447606;0.043912182789447606;baseline_0;
"204885_4;1;4;1;0.573124807515081;1.0;0.9462705070854616;0.9462705070854616;0.8798258181269794;0.981395622541436;0.981395622541436;;1.0;1.0;1.0;1.0;1.0";-0.10465719064305264;-0.10465719064305264;0.10465719064305264;baseline_0;
"205002_4;1;4;0;0.7753818706894863;1.0;0.956677953996802;0.956677953996802;0.9338235294117648;0.9892277847825782;0.9892277847825782;;1.0;1.0;1.0;1.0;1.0";-0.08949832637781018;-0.08949832637781018;0.1297598715150357;baseline_0;
"207518_4;0;4;1;0.7101720348292775;1.0;0.9470251604212976;0.9470251604212976;0.9026808990347354;0.9910677761691896;0.9910677761691896;;1.0;1.0;1.0;1.0;1.0";-0.15670004152598943;-0.15670004152598943;0.23868542990434746;baseline_0;
"210617_4;0;4;1;0.9620565341399384;1.0;0.8212157744868522;0.8212157744868522;0.87608904438499;0.9886178425994092;0.9886178425994092;;1.0;1.0;;1.0;1.0";-0.04630615884337749;-0.04630615884337749;0.04630615884337749;baseline_0;
"211573_4;0;4;1;0.6510381332067289;1.0;0.8944692724523191;0.8944692724523191;0.9168918438455522;0.9883175751916627;0.9883175751916627;;1.0;1.0;1.0;1.0;1.0";-0.10261444799692451;-0.10261444799692451;0.20957745064771974;baseline_0;
"212003_4;1;4;1;0.6793826842627946;1.0;0.9554443376249948;0.9554443376249948;0.9109761206535401;0.9839659280429828;0.9839659280429828;;1.0;1.0;1.0;1.0;1.0";-0.1655908240239179;-0.1655908240239179;0.1655908240239179;baseline_0;
"214085_4;1;4;0;0.9999999996542676;1.0;0.7256380030855869;0.7256380030855869;0.920697118972981;0.988339784606;0.988339784606;;1.0;1.0;;1.0;1.0";-0.08190869643729412;-0.08190869643729412;0.19294431964393244;baseline_0;
"204466_4;0;4;1;0.7485951737331248;1.0;0.9131692008984452;0.9131692008984452;0.9093365569224204;0.986602984206276;0.986602984206276;;1.0;1.0;1.0;1.0;1.0";-0.043912182789447606;-0.043912182789447606;0.043912182789447606;baseline_0;
"204885_4;1;4;1;0.573124807515081;1.0;0.9462705070854616;0.9462705070854616;0.8798258181269794;0.981395622541436;0.981395622541436;;1.0;1.0;1.0;1.0;1.0";-0.10465719064305264;-0.10465719064305264;0.10465719064305264;baseline_0;
"205002_4;1;4;0;0.7753818706894863;1.0;0.956677953996802;0.956677953996802;0.9338235294117648;0.9892277847825782;0.9892277847825782;;1.0;1.0;1.0;1.0;1.0";-0.08949832637781018;-0.08949832637781018;0.1297598715150357;baseline_0;
"207518_4;0;4;1;0.7101720348292775;1.0;0.9470251604212976;0.9470251604212976;0.9026808990347354;0.9910677761691896;0.9910677761691896;;1.0;1.0;1.0;1.0;1.0";-0.15670004152598943;-0.15670004152598943;0.23868542990434746;baseline_0;
"210617_4;0;4;1;0.9620565341399384;1.0;0.8212157744868522;0.8212157744868522;0.87608904438499;0.9886178425994092;0.9886178425994092;;1.0;1.0;;1.0;1.0";-0.04630615884337749;-0.04630615884337749;0.04630615884337749;baseline_0;
"211573_4;0;4;1;0.6510381332067289;1.0;0.8944692724523191;0.8944692724523191;0.9168918438455522;0.9883175751916627;0.9883175751916627;;1.0;1.0;1.0;1.0;1.0";-0.10261444799692451;-0.10261444799692451;0.20957745064771974;baseline_0;
"212003_4;1;4;1;0.6793826842627946;1.0;0.9554443376249948;0.9554443376249948;0.9109761206535401;0.9839659280429828;0.9839659280429828;;1.0;1.0;1.0;1.0;1.0";-0.1655908240239179;-0.1655908240239179;0.1655908240239179;baseline_0;
"214085_4;1;4;0;0.9999999996542676;1.0;0.7256380030855869;0.7256380030855869;0.920697118972981;0.988339784606;0.988339784606;;1.0;1.0;;1.0;1.0";-0.08190869643729412;-0.08190869643729412;0.19294431964393244;baseline_0;
"204475_5;1;5;1;0.6429864540042749;1.0;0.9855402166419844;0.9855402166419844;0.8381351307651885;0.9770545724182956;0.9770545724182956;;1.0;1.0;;1.0;1.0";-0.16425309784063596;-0.16425309784063596;0.16425309784063596;baseline_0;
"205757_5;0;5;0;0.8692439715832587;1.0;0.9700748641870508;0.9700748641870508;0.8896993505339834;0.9420125287449879;0.9420125287449879;;1.0;1.0;1.0;1.0;1.0";-0.26375227426880715;-0.26375227426880715;0.26375227426880715;baseline_0;
"205918_5;1;5;0;0.9994196321643988;0.8104647218453189;0.7858650586863193;0.7858650586863193;0.8488513640052437;0.9722728097377734;0.9722728097377734;;1.0;1.0;1.0;1.0;1.0";-0.21734266692943646;-0.21734266692943646;0.2899223114886816;baseline_0;
"206222_5;0;5;0;0.8776699254406671;1.0;0.9538654541480744;0.9538654541480744;0.8903922642964406;0.9795109928678192;0.9795109928678192;;1.0;1.0;1.0;1.0;1.0";-0.24648358316578553;-0.24648358316578553;0.30568847948504496;baseline_0;
"207334_5;0;5;1;0.7334178228082006;0.7472862957937585;0.8059095888086834;0.8059095888086834;0.8517943821118803;0.9759251999287726;0.9759251999287726;;1.0;1.0;;1.0;1.0";-0.20535543360612316;-0.20535543360612316;0.20535543360612316;baseline_0;
"208772_5;0;5;1;0.980052184756093;0.7836817653890824;0.7878098035734621;0.7878098035734621;0.8602858440097123;0.9743410847534004;0.9743410847534004;;1.0;1.0;;1.0;1.0";-0.25588007066120194;-0.25588007066120194;0.25588007066120194;baseline_0;
"209823_5;1;5;1;0.8081636695353067;0.7836817653890824;0.958483231437715;0.958483231437715;0.9288551892738456;0.9789480619242892;0.9789480619242892;;1.0;1.0;;1.0;1.0";-0.2526895190309339;-0.2526895190309339;0.2526895190309339;baseline_0;
"211164_5;1;5;0;0.9557805074033268;0.8319801533603969;0.9261668069551121;0.9261668069551121;0.8639352246438573;0.9795056748939472;0.9795056748939472;;1.0;1.0;1.0;1.0;1.0";-0.23298252518816373;-0.23298252518816373;0.23298252518816373;baseline_0;
"204475_5;1;5;1;0.6429864540042749;1.0;0.9855402166419844;0.9855402166419844;0.8381351307651885;0.9770545724182956;0.9770545724182956;;1.0;1.0;;1.0;1.0";-0.16425309784063596;-0.16425309784063596;0.16425309784063596;baseline_0;
"205757_5;0;5;0;0.8692439715832587;1.0;0.9700748641870508;0.9700748641870508;0.8896993505339834;0.9420125287449879;0.9420125287449879;;1.0;1.0;1.0;1.0;1.0";-0.26375227426880715;-0.26375227426880715;0.26375227426880715;baseline_0;
"205918_5;1;5;0;0.9994196321643988;0.8104647218453189;0.7858650586863193;0.7858650586863193;0.8488513640052437;0.9722728097377734;0.9722728097377734;;1.0;1.0;1.0;1.0;1.0";-0.21734266692943646;-0.21734266692943646;0.2899223114886816;baseline_0;
"206222_5;0;5;0;0.8776699254406671;1.0;0.9538654541480744;0.9538654541480744;0.8903922642964406;0.9795109928678192;0.9795109928678192;;1.0;1.0;1.0;1.0;1.0";-0.24648358316578553;-0.24648358316578553;0.30568847948504496;baseline_0;
"207334_5;0;5;1;0.7334178228082006;0.7472862957937585;0.8059095888086834;0.8059095888086834;0.8517943821118803;0.9759251999287726;0.9759251999287726;;1.0;1.0;;1.0;1.0";-0.20535543360612316;-0.20535543360612316;0.20535543360612316;baseline_0;
"208772_5;0;5;1;0.980052184756093;0.7836817653890824;0.7878098035734621;0.7878098035734621;0.8602858440097123;0.9743410847534004;0.9743410847534004;;1.0;1.0;;1.0;1.0";-0.25588007066120194;-0.25588007066120194;0.25588007066120194;baseline_0;
"209823_5;1;5;1;0.8081636695353067;0.7836817653890824;0.958483231437715;0.958483231437715;0.9288551892738456;0.9789480619242892;0.9789480619242892;;1.0;1.0;;1.0;1.0";-0.2526895190309339;-0.2526895190309339;0.2526895190309339;baseline_0;
"211164_5;1;5;0;0.9557805074033268;0.8319801533603969;0.9261668069551121;0.9261668069551121;0.8639352246438573;0.9795056748939472;0.9795056748939472;;1.0;1.0;1.0;1.0;1.0";-0.23298252518816373;-0.23298252518816373;0.23298252518816373;baseline_0;
"204475_5;1;5;1;0.6429864540042749;1.0;0.9855402166419844;0.9855402166419844;0.8381351307651885;0.9770545724182956;0.9770545724182956;;1.0;1.0;;1.0;1.0";-0.16425309784063596;-0.16425309784063596;0.16425309784063596;baseline_0;
"205757_5;0;5;0;0.8692439715832587;1.0;0.9700748641870508;0.9700748641870508;0.8896993505339834;0.9420125287449879;0.9420125287449879;;1.0;1.0;1.0;1.0;1.0";-0.26375227426880715;-0.26375227426880715;0.26375227426880715;baseline_0;
"205918_5;1;5;0;0.9994196321643988;0.8104647218453189;0.7858650586863193;0.7858650586863193;0.8488513640052437;0.9722728097377734;0.9722728097377734;;1.0;1.0;1.0;1.0;1.0";-0.21734266692943646;-0.21734266692943646;0.2899223114886816;baseline_0;
"206222_5;0;5;0;0.8776699254406671;1.0;0.9538654541480744;0.9538654541480744;0.8903922642964406;0.9795109928678192;0.9795109928678192;;1.0;1.0;1.0;1.0;1.0";-0.24648358316578553;-0.24648358316578553;0.30568847948504496;baseline_0;
"207334_5;0;5;1;0.7334178228082006;0.7472862957937585;0.8059095888086834;0.8059095888086834;0.8517943821118803;0.9759251999287726;0.9759251999287726;;1.0;1.0;;1.0;1.0";-0.20535543360612316;-0.20535543360612316;0.20535543360612316;baseline_0;
"208772_5;0;5;1;0.980052184756093;0.7836817653890824;0.7878098035734621;0.7878098035734621;0.8602858440097123;0.9743410847534004;0.9743410847534004;;1.0;1.0;;1.0;1.0";-0.25588007066120194;-0.25588007066120194;0.25588007066120194;baseline_0;
"209823_5;1;5;1;0.8081636695353067;0.7836817653890824;0.958483231437715;0.958483231437715;0.9288551892738456;0.9789480619242892;0.9789480619242892;;1.0;1.0;;1.0;1.0";-0.2526895190309339;-0.2526895190309339;0.2526895190309339;baseline_0;
"211164_5;1;5;0;0.9557805074033268;0.8319801533603969;0.9261668069551121;0.9261668069551121;0.8639352246438573;0.9795056748939472;0.9795056748939472;;1.0;1.0;1.0;1.0;1.0";-0.23298252518816373;-0.23298252518816373;0.23298252518816373;baseline_0;
"204475_5;1;5;1;0.6429864540042749;1.0;0.9855402166419844;0.9855402166419844;0.8381351307651885;0.9770545724182956;0.9770545724182956;;1.0;1.0;;1.0;1.0";-0.16425309784063596;-0.16425309784063596;0.16425309784063596;baseline_0;
"205757_5;0;5;0;0.8692439715832587;1.0;0.9700748641870508;0.9700748641870508;0.8896993505339834;0.9420125287449879;0.9420125287449879;;1.0;1.0;1.0;1.0;1.0";-0.26375227426880715;-0.26375227426880715;0.26375227426880715;baseline_0;
"205918_5;1;5;0;0.9994196321643988;0.8104647218453189;0.7858650586863193;0.7858650586863193;0.8488513640052437;0.9722728097377734;0.9722728097377734;;1.0;1.0;1.0;1.0;1.0";-0.21734266692943646;-0.21734266692943646;0.2899223114886816;baseline_0;
"206222_5;0;5;0;0.8776699254406671;1.0;0.9538654541480744;0.9538654541480744;0.8903922642964406;0.9795109928678192;0.9795109928678192;;1.0;1.0;1.0;1.0;1.0";-0.24648358316578553;-0.24648358316578553;0.30568847948504496;baseline_0;
"207334_5;0;5;1;0.7334178228082006;0.7472862957937585;0.8059095888086834;0.8059095888086834;0.8517943821118803;0.9759251999287726;0.9759251999287726;;1.0;1.0;;1.0;1.0";-0.20535543360612316;-0.20535543360612316;0.20535543360612316;baseline_0;
"208772_5;0;5;1;0.980052184756093;0.7836817653890824;0.7878098035734621;0.7878098035734621;0.8602858440097123;0.9743410847534004;0.9743410847534004;;1.0;1.0;;1.0;1.0";-0.25588007066120194;-0.25588007066120194;0.25588007066120194;baseline_0;
"209823_5;1;5;1;0.8081636695353067;0.7836817653890824;0.958483231437715;0.958483231437715;0.9288551892738456;0.9789480619242892;0.9789480619242892;;1.0;1.0;;1.0;1.0";-0.2526895190309339;-0.2526895190309339;0.2526895190309339;baseline_0;
"211164_5;1;5;0;0.9557805074033268;0.8319801533603969;0.9261668069551121;0.9261668069551121;0.8639352246438573;0.9795056748939472;0.9795056748939472;;1.0;1.0;1.0;1.0;1.0";-0.23298252518816373;-0.23298252518816373;0.23298252518816373;baseline_0;
"204475_5;1;5;1;0.6429864540042749;1.0;0.9855402166419844;0.9855402166419844;0.8381351307651885;0.9770545724182956;0.9770545724182956;;1.0;1.0;;1.0;1.0";-0.16425309784063596;-0.16425309784063596;0.16425309784063596;baseline_0;
"205757_5;0;5;0;0.8692439715832587;1.0;0.9700748641870508;0.9700748641870508;0.8896993505339834;0.9420125287449879;0.9420125287449879;;1.0;1.0;1.0;1.0;1.0";-0.26375227426880715;-0.26375227426880715;0.26375227426880715;baseline_0;
"205918_5;1;5;0;0.9994196321643988;0.8104647218453189;0.7858650586863193;0.7858650586863193;0.8488513640052437;0.9722728097377734;0.9722728097377734;;1.0;1.0;1.0;1.0;1.0";-0.21734266692943646;-0.21734266692943646;0.2899223114886816;baseline_0;
"206222_5;0;5;0;0.8776699254406671;1.0;0.9538654541480744;0.9538654541480744;0.8903922642964406;0.9795109928678192;0.9795109928678192;;1.0;1.0;1.0;1.0;1.0";-0.24648358316578553;-0.24648358316578553;0.30568847948504496;baseline_0;
"207334_5;0;5;1;0.7334178228082006;0.7472862957937585;0.8059095888086834;0.8059095888086834;0.8517943821118803;0.9759251999287726;0.9759251999287726;;1.0;1.0;;1.0;1.0";-0.20535543360612316;-0.20535543360612316;0.20535543360612316;baseline_0;
"208772_5;0;5;1;0.980052184756093;0.7836817653890824;0.7878098035734621;0.7878098035734621;0.8602858440097123;0.9743410847534004;0.9743410847534004;;1.0;1.0;;1.0;1.0";-0.25588007066120194;-0.25588007066120194;0.25588007066120194;baseline_0;
"209823_5;1;5;1;0.8081636695353067;0.7836817653890824;0.958483231437715;0.958483231437715;0.9288551892738456;0.9789480619242892;0.9789480619242892;;1.0;1.0;;1.0;1.0";-0.2526895190309339;-0.2526895190309339;0.2526895190309339;baseline_0;
"211164_5;1;5;0;0.9557805074033268;0.8319801533603969;0.9261668069551121;0.9261668069551121;0.8639352246438573;0.9795056748939472;0.9795056748939472;;1.0;1.0;1.0;1.0;1.0";-0.23298252518816373;-0.23298252518816373;0.23298252518816373;baseline_0;
"205480_6;0;6;0;0.8194149921611074;1.0;0.6767035515331226;0.6767035515331226;0.3961194440621991;0.9751566118600021;0.9751566118600021;;1.0;1.0;1.0;1.0;1.0";-0.21023922905141354;-0.21023922905141354;0.21023922905141354;baseline_0;
"205921_6;0;6;0;1.0;1.0;0.9756903629962124;0.9756903629962124;0.5630619306754999;0.967396904326168;0.967396904326168;;1.0;1.0;1.0;1.0;1.0";0.13741922348666794;0.13741922348666794;-0.13741922348666794;baseline_0;
"206745_6;0;6;0;0.9999922875117714;1.0;0.94663004022025;0.94663004022025;0.1497291626000391;0.9714808831035354;0.9714808831035354;;1.0;1.0;1.0;1.0;1.0";-0.2441287522114666;-0.2441287522114666;0.2441287522114666;baseline_0;
"208196_6;1;6;1;1.0;1.0;0.7890405773652901;0.7890405773652901;0.8804353956347639;0.9716541445800021;0.9716541445800021;;1.0;1.0;;1.0;1.0";;;;baseline_0;
"210134_6;1;6;1;0.992922570477418;0.6851235741444868;0.8755965884725221;0.8755965884725221;0.06394958120932959;0.8938177230381981;0.8938177230381981;;1.0;1.0;1.0;1.0;1.0";-0.2801068235024047;-0.2801068235024047;0.2801068235024047;baseline_0;
"212479_6;0;6;0;0.997708556572604;1.0;0.9447380226983164;0.9447380226983164;0.7571057790039204;0.9648057837409896;0.9648057837409896;;1.0;1.0;1.0;1.0;1.0";-0.2738837988954338;-0.2738837988954338;0.2738837988954338;baseline_0;
"213693_6;1;6;0;0.5733787200118327;1.0;0.7998570379463066;0.7998570379463066;0.28917897936830805;0.8094590037909045;0.8094590037909045;;1.0;1.0;1.0;1.0;1.0";-0.2670950447787383;-0.2670950447787383;0.2670950447787383;baseline_0;
"213720_6;1;6;0;0.8216481560664045;0.7123863790530456;0.6390671815231228;0.6390671815231228;0.3553756745537566;0.967202967883879;0.967202967883879;;1.0;1.0;1.0;1.0;1.0";-0.2244989312653864;-0.2244989312653864;0.2244989312653864;baseline_0;
"205480_6;0;6;0;0.8194149921611074;1.0;0.6767035515331226;0.6767035515331226;0.3961194440621991;0.9751566118600021;0.9751566118600021;;1.0;1.0;1.0;1.0;1.0";-0.21023922905141354;-0.21023922905141354;0.21023922905141354;baseline_0;
"205921_6;0;6;0;1.0;1.0;0.9756903629962124;0.9756903629962124;0.5630619306754999;0.967396904326168;0.967396904326168;;1.0;1.0;1.0;1.0;1.0";0.13741922348666794;0.13741922348666794;-0.13741922348666794;baseline_0;
"206745_6;0;6;0;0.9999922875117714;1.0;0.94663004022025;0.94663004022025;0.1497291626000391;0.9714808831035354;0.9714808831035354;;1.0;1.0;1.0;1.0;1.0";-0.2441287522114666;-0.2441287522114666;0.2441287522114666;baseline_0;
"208196_6;1;6;1;1.0;1.0;0.7890405773652901;0.7890405773652901;0.8804353956347639;0.9716541445800021;0.9716541445800021;;1.0;1.0;;1.0;1.0";;;;baseline_0;
"210134_6;1;6;1;0.992922570477418;0.6851235741444868;0.8755965884725221;0.8755965884725221;0.06394958120932959;0.8938177230381981;0.8938177230381981;;1.0;1.0;1.0;1.0;1.0";-0.2801068235024047;-0.2801068235024047;0.2801068235024047;baseline_0;
"212479_6;0;6;0;0.997708556572604;1.0;0.9447380226983164;0.9447380226983164;0.7571057790039204;0.9648057837409896;0.9648057837409896;;1.0;1.0;1.0;1.0;1.0";-0.2738837988954338;-0.2738837988954338;0.2738837988954338;baseline_0;
"213693_6;1;6;0;0.5733787200118327;1.0;0.7998570379463066;0.7998570379463066;0.28917897936830805;0.8094590037909045;0.8094590037909045;;1.0;1.0;1.0;1.0;1.0";-0.2670950447787383;-0.2670950447787383;0.2670950447787383;baseline_0;
