Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;LIME Precision;LIME Recall;LIME Correlation;LINDA Precision;LINDA Recall;LINDA Correlation;SHAP Precision;SHAP Recall;SHAP Correlation
206234_13;0.0;13.0;0.0;0.8331427657414701;1.0;0.5382951443433772;0.5382951443433772;1.0;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5774143796136483;0.008695652173913;1.0;0.0;1.0;1.0;0.6395560147070986
207741_13;0.0;13.0;1.0;0.6074958476089514;1.0;0.8894599132522498;0.8894599132522498;1.0;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5396026041820634;0.008695652173913;1.0;0.0;1.0;1.0;0.6056929870398721
210755_13;0.0;13.0;1.0;0.649759779211282;1.0;0.9230605096648388;0.9230605096648388;1.0;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5639811481088198;0.008695652173913;1.0;0.0;1.0;1.0;0.6433042802019745
212052_13;1.0;13.0;1.0;0.6644367600030436;1.0;0.8392278438581152;0.8392278438581152;1.0;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5965906159391935;0.008695652173913;1.0;0.0;1.0;1.0;0.5978102502143319
212235_13;0.0;13.0;0.0;0.5893442517533234;1.0;0.7918060536189417;0.7918060536189417;0.8315758640890456;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5203365435056848;0.008695652173913;1.0;0.0;1.0;1.0;0.5576987909996661
212944_13;1.0;13.0;1.0;0.5479104022697282;1.0;0.8652656634455258;0.8652656634455258;0.8315758640890456;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5585628543715153;0.008695652173913;1.0;0.0;1.0;1.0;0.5425422268417471
204481_14;0.0;14.0;1.0;0.6889356321430041;1.0;0.8415806993580215;0.8415806993580215;0.8299319727891158;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5351480760338749;0.0083333333333333;1.0;0.0;0.0;0.0;0.6123208522548175
205298_14;0.0;14.0;1.0;0.5000865461180719;1.0;0.8532454315505541;0.8532454315505541;0.6068667278207303;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5574967346033445;0.0083333333333333;1.0;0.0;0.0;0.0;0.5810960128403039
206910_14;1.0;14.0;0.0;0.5216203369647403;1.0;0.5515309584761592;0.5515309584761592;0.5213675213675218;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5413217822073124;0.0083333333333333;1.0;0.0;0.0;0.0;0.6135626794002269
207867_14;0.0;14.0;0.0;0.8425669869957678;1.0;0.4780712701294285;0.4780712701294285;1.0;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.5468323117919036;0.0083333333333333;1.0;0.0;1.0;1.0;0.5313046829948184
209760_14;0.0;14.0;0.0;0.8374069973247649;1.0;0.0668160789843862;0.0668160789843862;0.7831847747530725;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;0.5;0.5743352969371982;0.0166666666666666;1.0;0.0;1.0;0.5;0.5653907151959714
210923_14;1.0;14.0;0.0;0.9686237407289162;1.0;0.6698500354828392;0.6698500354828392;0.7221793486649171;1.0;1.0;;1.0;1.0;;1.0;1.0;0.0;0.0;0.581568248111784;0.0166666666666666;1.0;0.0;1.0;1.0;0.5619885460941627
213001_14;1.0;14.0;1.0;0.9207755973184396;1.0;0.8785666995871573;0.8785666995871573;0.0698698834372459;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5660960757125315;0.0083333333333333;1.0;0.0;1.0;1.0;0.5864198691372532
213930_14;1.0;14.0;0.0;0.6632033450881841;1.0;0.3836462121603563;0.3836462121603563;0.7221793486649155;1.0;1.0;;1.0;1.0;;1.0;1.0;1.0;1.0;0.5799481510484829;0.0083333333333333;1.0;0.0;0.5;1.0;0.5939458018220305
